Episode,Total_Reward,Avg_SINR,Detection_Rate_Steps,Steps
744,3015.0,19.57467,89.47368421052632,19
745,1595.0,13.710022,90.0,10
746,525.0,-5.2934656,100.0,3
747,1750.0,20.997034,100.0,10
748,2625.0,18.424055,100.0,15
749,2510.0,17.253708,82.35294117647058,17
750,5095.0,20.882694,96.66666666666667,30
751,895.0,20.563211,83.33333333333334,6
752,2100.0,18.661251,100.0,12
753,3325.0,20.949625,100.0,19
754,175.0,-7.6876745,100.0,1
755,2120.0,19.616768,92.3076923076923,13
756,3325.0,25.36917,100.0,19
757,370.0,-6.0290475,66.66666666666666,3
758,1770.0,19.503925,90.9090909090909,11
759,700.0,10.843179,100.0,4
760,525.0,2.1782386,100.0,3
761,1400.0,20.208214,100.0,8
762,525.0,1.293944,100.0,3
763,195.0,2.000001,50.0,2
764,20.0,-25.999998,0.0,1
765,700.0,6.4881496,100.0,4
766,3405.0,17.79663,82.6086956521739,23
767,1090.0,17.669712,75.0,8
768,5955.0,17.801373,78.57142857142857,42
769,1460.0,14.933774,72.72727272727273,11
770,1750.0,8.82419,100.0,10
771,175.0,-25.999998,100.0,1
772,545.0,15.328108,75.0,4
773,175.0,-25.999998,100.0,1
774,1595.0,9.566693,90.0,10
775,875.0,20.74337,100.0,5
776,1595.0,19.804379,90.0,10
777,3870.0,21.423168,95.65217391304348,23
778,700.0,10.793592,100.0,4
779,525.0,-3.8614829,100.0,3
780,3500.0,22.187572,100.0,20
781,175.0,-15.878528,100.0,1
782,1595.0,19.175528,90.0,10
783,7195.0,17.190666,97.61904761904762,42
784,2665.0,25.509857,88.23529411764706,17
785,175.0,-25.676788,100.0,1
786,3325.0,19.29511,100.0,19
787,4375.0,23.208872,100.0,25
788,1750.0,17.148342,100.0,10
789,875.0,21.80248,100.0,5
790,875.0,16.612587,100.0,5
791,1965.0,21.289772,84.61538461538461,13
792,3850.0,22.025452,100.0,22
793,350.0,6.820771,100.0,2
794,3540.0,18.129143,90.9090909090909,22
795,740.0,10.2392,66.66666666666666,6
796,2920.0,21.33752,72.72727272727273,22
797,3325.0,15.774391,100.0,19
798,1050.0,19.416489,100.0,6
799,3150.0,21.325176,100.0,18
800,5075.0,18.194145,100.0,29
801,1070.0,13.435969,85.71428571428571,7
802,350.0,2.000001,100.0,2
803,875.0,19.65975,100.0,5
804,8440.0,23.103508,96.0,50
805,2275.0,17.58858,100.0,13
806,5310.0,19.202726,90.9090909090909,33
807,3035.0,7.8375635,85.0,20
808,4570.0,25.603662,96.29629629629629,27
809,3850.0,18.232649,100.0,22
810,1400.0,17.58222,100.0,8
811,175.0,-20.918592,100.0,1
812,1810.0,18.03184,76.92307692307693,13
813,4200.0,11.910558,100.0,24
814,2820.0,17.757969,94.11764705882352,17
815,2140.0,17.540361,85.71428571428571,14
816,2645.0,17.976856,93.75,16
817,175.0,-25.999998,100.0,1
818,1460.0,23.133492,72.72727272727273,11
819,525.0,-9.063369,100.0,3
820,1090.0,12.452308,75.0,8
821,700.0,15.596186,100.0,4
822,175.0,-9.611891,100.0,1
823,525.0,11.333333,100.0,3
824,2975.0,20.8838,100.0,17
825,545.0,5.542645,75.0,4
826,700.0,20.183914,100.0,4
827,4590.0,19.805689,92.85714285714286,28
828,2275.0,19.934317,100.0,13
829,195.0,4.6211586,50.0,2
830,2450.0,20.029898,100.0,14
831,1050.0,14.708107,100.0,6
832,2100.0,15.263252,100.0,12
833,2295.0,17.732227,92.85714285714286,14
834,1070.0,23.33348,85.71428571428571,7
835,3150.0,15.002843,100.0,18
836,875.0,18.8,100.0,5
837,525.0,4.1625843,100.0,3
838,3115.0,21.688078,70.83333333333334,24
839,175.0,-25.999998,100.0,1
840,350.0,0.3490677,100.0,2
841,350.0,11.623948,100.0,2
842,875.0,14.462059,100.0,5
843,2180.0,16.563892,75.0,16
844,1400.0,23.029406,100.0,8
845,6710.0,18.727003,92.6829268292683,41
846,720.0,18.8,80.0,5
847,350.0,3.1555672,100.0,2
848,4375.0,21.746449,100.0,25
849,8285.0,24.717287,94.0,50
850,2800.0,16.845573,100.0,16
851,2160.0,22.883698,80.0,15
852,5660.0,22.14358,91.42857142857143,35
853,525.0,11.333333,100.0,3
854,3170.0,19.586725,94.73684210526315,19
855,1245.0,11.819372,87.5,8
856,525.0,17.560387,100.0,3
857,3540.0,13.9992,90.9090909090909,22
858,4025.0,19.401781,100.0,23
859,350.0,8.416077,100.0,2
860,1925.0,15.36204,100.0,11
861,2470.0,20.619907,93.33333333333333,15
862,2880.0,19.841675,80.0,20
863,350.0,2.000001,100.0,2
864,1750.0,8.989016,100.0,10
865,4025.0,23.234877,100.0,23
866,545.0,12.752354,75.0,4
867,3150.0,18.916077,100.0,18
868,1050.0,13.429671,100.0,6
869,1400.0,21.322817,100.0,8
870,4260.0,20.898184,88.88888888888889,27
871,4025.0,16.551188,100.0,23
872,1770.0,17.737911,90.9090909090909,11
873,1400.0,19.161926,100.0,8
874,2995.0,17.33393,94.44444444444444,18
875,1595.0,10.110388,90.0,10
876,350.0,-2.8781118,100.0,2
877,1770.0,22.142963,90.9090909090909,11
878,2120.0,15.778039,92.3076923076923,13
879,525.0,5.972362,100.0,3
880,3190.0,24.29938,90.0,20
881,1420.0,21.967606,88.88888888888889,9
882,7605.0,19.72607,91.48936170212765,47
883,3190.0,16.404736,90.0,20
884,545.0,18.315634,75.0,4
885,3345.0,20.223196,95.0,20
886,175.0,-24.46872,100.0,1
887,3695.0,21.759548,95.45454545454545,22
888,2335.0,20.289635,81.25,16
889,2880.0,15.634112,80.0,20
890,720.0,22.077515,80.0,5
891,2275.0,15.026048,100.0,13
892,875.0,11.965404,100.0,5
893,1595.0,22.105865,90.0,10
894,525.0,15.332123,100.0,3
895,4825.0,18.909231,84.375,32
896,350.0,2.000001,100.0,2
897,2100.0,16.105513,100.0,12
898,2295.0,18.264524,92.85714285714286,14
899,875.0,18.740803,100.0,5
900,1750.0,19.234098,100.0,10
901,2820.0,16.662382,94.11764705882352,17
902,350.0,2.000001,100.0,2
903,3345.0,21.946102,95.0,20
904,2355.0,23.694195,76.47058823529412,17
905,3675.0,20.822483,100.0,21
906,3150.0,20.48545,100.0,18
907,875.0,12.212741,100.0,5
908,700.0,12.807163,100.0,4
909,2275.0,20.825218,100.0,13
910,2625.0,21.111183,100.0,15
911,3505.0,16.98671,67.85714285714286,28
912,350.0,2.000001,100.0,2
913,2800.0,20.961128,100.0,16
914,1575.0,21.066408,100.0,9
915,525.0,13.318909,100.0,3
916,545.0,16.0,75.0,4
917,4900.0,18.742754,100.0,28
918,1595.0,20.820978,90.0,10
919,2140.0,24.27808,85.71428571428571,14
920,1070.0,11.706557,85.71428571428571,7
921,3150.0,15.239132,100.0,18
922,1225.0,19.343546,100.0,7
923,175.0,-12.098259,100.0,1
924,700.0,13.7811165,100.0,4
925,875.0,7.2471833,100.0,5
926,700.0,11.104202,100.0,4
927,1945.0,16.752357,91.66666666666666,12
928,1925.0,24.132048,100.0,11
929,3365.0,21.041286,90.47619047619048,21
930,5095.0,19.593208,96.66666666666667,30
931,3150.0,18.504047,100.0,18
932,4200.0,19.604046,100.0,24
933,175.0,-25.999998,100.0,1
934,3755.0,21.410063,84.0,25
935,1575.0,17.865517,100.0,9
936,525.0,2.1250737,100.0,3
937,700.0,20.843903,100.0,4
938,2800.0,15.364914,100.0,16
939,5075.0,19.473448,100.0,29
940,525.0,14.75965,100.0,3
941,875.0,18.583023,100.0,5
942,2470.0,18.046688,93.33333333333333,15
943,895.0,18.177874,83.33333333333334,6
944,875.0,7.4963045,100.0,5
945,2995.0,14.282469,94.44444444444444,18
946,1400.0,19.216599,100.0,8
947,3150.0,10.949024,100.0,18
948,700.0,15.373966,100.0,4
949,3675.0,20.56227,100.0,21
950,1050.0,17.520132,100.0,6
951,1050.0,12.896724,100.0,6
952,350.0,11.482792,100.0,2
953,350.0,1.8832474,100.0,2
954,7975.0,21.988045,90.0,50
955,3675.0,19.906776,100.0,21
956,370.0,11.333333,66.66666666666666,3
957,350.0,-6.9295483,100.0,2
958,2100.0,20.002348,100.0,12
959,350.0,-4.607252,100.0,2
960,1050.0,19.951403,100.0,6
961,2800.0,13.273203,100.0,16
962,40.0,2.709403,0.0,2
963,1810.0,23.152164,76.92307692307693,13
964,1090.0,8.951887,75.0,8
965,2820.0,20.497328,94.11764705882352,17
966,350.0,-4.0605154,100.0,2
967,2470.0,18.966839,93.33333333333333,15
968,585.0,16.160124,50.0,6
969,1070.0,17.415943,85.71428571428571,7
970,3210.0,22.485573,85.71428571428571,21
971,2315.0,23.861183,86.66666666666667,15
972,2005.0,21.850864,73.33333333333333,15
973,2625.0,14.096874,100.0,15
974,175.0,-23.907484,100.0,1
975,350.0,2.000001,100.0,2
976,350.0,9.734028,100.0,2
977,7180.0,24.094872,81.63265306122449,49
978,1965.0,19.646786,84.61538461538461,13
979,1090.0,19.807379,75.0,8
980,2625.0,18.058575,100.0,15
981,1225.0,18.96371,100.0,7
982,4550.0,19.34277,100.0,26
983,2820.0,16.153568,94.11764705882352,17
984,875.0,14.236148,100.0,5
985,2470.0,17.569496,93.33333333333333,15
986,2220.0,21.961115,66.66666666666666,18
987,525.0,6.504051,100.0,3
988,4025.0,26.350315,100.0,23
989,525.0,11.333333,100.0,3
990,370.0,12.75002,66.66666666666666,3
991,4220.0,15.268542,96.0,25
992,7255.0,23.309359,91.11111111111111,45
993,1400.0,17.019394,100.0,8
994,5970.0,19.307701,97.14285714285714,35
995,1420.0,18.520842,88.88888888888889,9
996,1460.0,9.0203,72.72727272727273,11
997,2840.0,23.232033,88.88888888888889,18
998,175.0,-25.999998,100.0,1
999,2140.0,25.294903,85.71428571428571,14
1000,1750.0,17.679571,100.0,10
1001,2975.0,18.840256,100.0,17
1002,1615.0,19.221037,81.81818181818183,11
1003,875.0,16.331974,100.0,5
1004,1090.0,11.010151,75.0,8
1005,5775.0,20.67908,100.0,33
1006,3325.0,18.798054,100.0,19
1007,2625.0,25.290983,100.0,15
1008,585.0,7.785727,50.0,6
1009,350.0,-5.4997807,100.0,2
1010,2820.0,23.139585,94.11764705882352,17
1011,1790.0,19.740606,83.33333333333334,12
1012,1750.0,13.794324,100.0,10
1013,875.0,10.121837,100.0,5
1014,175.0,-25.999998,100.0,1
1015,4200.0,26.592066,100.0,24
1016,1245.0,18.98187,87.5,8
1017,2685.0,19.832476,83.33333333333334,18
1018,700.0,16.977654,100.0,4
1019,3850.0,19.398901,100.0,22
1020,525.0,11.333333,100.0,3
1021,875.0,13.386973,100.0,5
1022,2315.0,19.175167,86.66666666666667,15
1023,3500.0,22.02807,100.0,20
1024,3405.0,18.636494,82.6086956521739,23
1025,175.0,-16.99831,100.0,1
1026,1050.0,20.000769,100.0,6
1027,1400.0,18.435951,100.0,8
1028,5250.0,16.50664,100.0,30
1029,525.0,12.84759,100.0,3
1030,3675.0,19.816282,100.0,21
1031,895.0,10.316028,83.33333333333334,6
1032,4745.0,20.074747,96.42857142857143,28
1033,875.0,17.557465,100.0,5
1034,2860.0,16.721083,84.21052631578947,19
1035,1225.0,22.0,100.0,7
1036,700.0,8.211578,100.0,4
1037,1050.0,18.722742,100.0,6
1038,2975.0,17.586287,100.0,17
1039,1070.0,15.638289,85.71428571428571,7
1040,720.0,16.740753,80.0,5
1041,370.0,4.115412,66.66666666666666,3
1042,1070.0,16.497149,85.71428571428571,7
1043,700.0,20.64037,100.0,4
1044,2100.0,12.653614,100.0,12
1045,2975.0,18.710028,100.0,17
1046,1500.0,14.90663,61.53846153846154,13
1047,525.0,-4.250748,100.0,3
1048,895.0,14.452559,83.33333333333334,6
1049,3325.0,18.991589,100.0,19
1050,8750.0,19.175823,100.0,50
1051,4550.0,23.623417,100.0,26
1052,1595.0,18.832998,90.0,10
1053,175.0,-22.942984,100.0,1
1054,545.0,19.81024,75.0,4
1055,3520.0,20.294147,95.23809523809523,21
1056,525.0,4.7664943,100.0,3
1057,895.0,17.773224,83.33333333333334,6
1058,3695.0,18.284807,95.45454545454545,22
1059,1925.0,20.951044,100.0,11
1060,5270.0,23.89398,96.7741935483871,31
1061,175.0,-25.999998,100.0,1
1062,1965.0,17.332102,84.61538461538461,13
1063,700.0,17.842558,100.0,4
1064,3500.0,20.493097,100.0,20
1065,1945.0,19.835962,91.66666666666666,12
1066,5115.0,20.959766,93.54838709677419,31
1067,350.0,-18.676155,100.0,2
1068,175.0,-10.069709,100.0,1
1069,4105.0,15.348171,85.18518518518519,27
1070,4200.0,20.953789,100.0,24
1071,4960.0,20.20252,90.32258064516128,31
1072,4220.0,20.067322,96.0,25
1073,350.0,-0.76827526,100.0,2
1074,720.0,7.410199,80.0,5
1075,2645.0,16.876198,93.75,16
1076,1225.0,16.606243,100.0,7
1077,1225.0,20.451338,100.0,7
1078,545.0,19.726051,75.0,4
1079,350.0,1.7034407,100.0,2
1080,350.0,2.000001,100.0,2
1081,1225.0,18.470423,100.0,7
1082,7545.0,23.54258,97.72727272727273,44
1083,525.0,11.333333,100.0,3
1084,525.0,4.3244977,100.0,3
1085,3675.0,16.29235,100.0,21
1086,2470.0,21.511942,93.33333333333333,15
1087,350.0,4.142844,100.0,2
1088,1420.0,21.204388,88.88888888888889,9
1089,5620.0,23.494627,96.96969696969697,33
1090,175.0,-25.999998,100.0,1
1091,1225.0,14.285773,100.0,7
1092,1400.0,17.921585,100.0,8
1093,3850.0,25.130129,100.0,22
1094,390.0,9.349167,50.0,4
1095,2275.0,18.171373,100.0,13
1096,3870.0,14.587661,95.65217391304348,23
1097,175.0,-6.0830016,100.0,1
1098,525.0,10.046037,100.0,3
1099,350.0,-11.867615,100.0,2
1100,720.0,22.88911,80.0,5
1101,2180.0,14.681801,75.0,16
1102,8750.0,20.616474,100.0,50
1103,875.0,16.326164,100.0,5
1104,350.0,4.4092016,100.0,2
1105,4670.0,21.835258,81.25,32
1106,915.0,15.637114,71.42857142857143,7
1107,175.0,-17.238876,100.0,1
1108,4550.0,19.938934,100.0,26
1109,2315.0,25.12211,86.66666666666667,15
1110,1575.0,12.274775,100.0,9
1111,1050.0,22.21182,100.0,6
1112,2100.0,17.736223,100.0,12
1113,4220.0,11.097334,96.0,25
1114,1050.0,14.901859,100.0,6
1115,175.0,-23.829966,100.0,1
1116,720.0,13.056427,80.0,5
1117,1790.0,14.673901,83.33333333333334,12
1118,875.0,16.923061,100.0,5
1119,740.0,15.908627,66.66666666666666,6
1120,175.0,-5.967319,100.0,1
1121,2335.0,11.874757,81.25,16
1122,4200.0,13.015107,100.0,24
1123,1925.0,20.305052,100.0,11
1124,1225.0,13.457887,100.0,7
1125,1615.0,18.75118,81.81818181818183,11
1126,1400.0,19.939487,100.0,8
1127,1750.0,18.434885,100.0,10
1128,1575.0,22.77465,100.0,9
1129,1225.0,22.0,100.0,7
1130,1285.0,8.954906,70.0,10
1131,720.0,16.146347,80.0,5
1132,4785.0,17.495382,90.0,30
1133,4375.0,15.866018,100.0,25
1134,720.0,18.356655,80.0,5
1135,1400.0,22.743528,100.0,8
1136,175.0,-25.999998,100.0,1
1137,20.0,-25.469212,0.0,1
1138,1265.0,19.93421,77.77777777777779,9
1139,2450.0,16.889385,100.0,14
1140,350.0,-11.560929,100.0,2
1141,5250.0,19.17802,100.0,30
1142,1050.0,18.196154,100.0,6
1143,4670.0,13.613566,81.25,32
1144,700.0,15.759882,100.0,4
1145,2275.0,18.900349,100.0,13
1146,1050.0,23.285452,100.0,6
1147,3150.0,19.906212,100.0,18
1148,1400.0,18.798912,100.0,8
1149,3150.0,19.464794,100.0,18
1150,2295.0,19.205172,92.85714285714286,14
1151,3230.0,22.852663,81.81818181818183,22
1152,720.0,6.760222,80.0,5
1153,1615.0,23.243979,81.81818181818183,11
1154,2625.0,18.446169,100.0,15
1155,700.0,11.74761,100.0,4
1156,4045.0,15.056984,95.83333333333334,24
1157,2005.0,18.827576,73.33333333333333,15
1158,1420.0,19.079891,88.88888888888889,9
1159,2375.0,20.836693,72.22222222222221,18
1160,1575.0,19.279312,100.0,9
1161,5485.0,22.072294,91.17647058823529,34
1162,2800.0,21.988949,100.0,16
1163,1750.0,18.387537,100.0,10
1164,2450.0,11.782186,100.0,14
1165,350.0,8.565956,100.0,2
1166,4435.0,15.564116,89.28571428571429,28
1167,6650.0,22.874924,100.0,38
1168,525.0,11.333333,100.0,3
1169,3675.0,20.187794,100.0,21
1170,1070.0,6.8227344,85.71428571428571,7
1171,350.0,9.050838,100.0,2
1172,875.0,10.229863,100.0,5
1173,2975.0,19.563364,100.0,17
1174,350.0,-21.111073,100.0,2
1175,175.0,-18.963411,100.0,1
1176,2625.0,21.233934,100.0,15
1177,1615.0,25.028124,81.81818181818183,11
1178,895.0,17.435938,83.33333333333334,6
1179,2100.0,15.562076,100.0,12
1180,195.0,-3.0673063,50.0,2
1181,175.0,-12.401926,100.0,1
1182,2200.0,23.583242,70.58823529411765,17
1183,2160.0,20.78588,80.0,15
1184,3675.0,16.114035,100.0,21
1185,525.0,14.038701,100.0,3
1186,2800.0,23.652205,100.0,16
1187,1225.0,21.199484,100.0,7
1188,525.0,-2.4166203,100.0,3
1189,3500.0,22.261084,100.0,20
1190,175.0,-25.999998,100.0,1
1191,1400.0,22.671898,100.0,8
1192,5310.0,22.18592,90.9090909090909,33
1193,1245.0,17.921785,87.5,8
1194,1050.0,19.546312,100.0,6
1195,2450.0,23.83649,100.0,14
1196,1575.0,22.840021,100.0,9
1197,350.0,2.9898796,100.0,2
1198,4825.0,19.06881,84.375,32
1199,2450.0,24.48846,100.0,14
1200,2120.0,19.657646,92.3076923076923,13
1201,175.0,-25.999998,100.0,1
1202,7200.0,23.919888,80.0,50
1203,3500.0,21.972761,100.0,20
1204,3715.0,14.892148,91.30434782608695,23
1205,1090.0,21.404427,75.0,8
1206,1750.0,18.474215,100.0,10
1207,2450.0,23.186077,100.0,14
1208,525.0,7.812775,100.0,3
1209,350.0,-16.23553,100.0,2
1210,350.0,-1.9205275,100.0,2
1211,1925.0,19.794313,100.0,11
1212,2100.0,17.16107,100.0,12
1213,370.0,10.8038,66.66666666666666,3
1214,5600.0,24.315447,100.0,32
1215,700.0,5.375767,100.0,4
1216,1070.0,17.852924,85.71428571428571,7
1217,175.0,-25.999998,100.0,1
1218,350.0,-2.3656301,100.0,2
1219,2800.0,20.220892,100.0,16
1220,4730.0,19.205166,74.28571428571429,35
1221,2975.0,20.858803,100.0,17
1222,350.0,2.000001,100.0,2
1223,1265.0,15.971315,77.77777777777779,9
1224,3210.0,22.073166,85.71428571428571,21
1225,2100.0,24.712698,100.0,12
1226,3325.0,26.166336,100.0,19
1227,1790.0,23.632975,83.33333333333334,12
1228,1480.0,14.84517,66.66666666666666,12
1229,20.0,-25.079037,0.0,1
1230,2160.0,22.273865,80.0,15
1231,3405.0,19.591242,82.6086956521739,23
1232,5640.0,22.29087,94.11764705882352,34
1233,955.0,12.7691,55.55555555555556,9
1234,350.0,-3.667798,100.0,2
1235,1400.0,13.035904,100.0,8
1236,3035.0,19.316874,85.0,20
1237,175.0,-16.247566,100.0,1
1238,1750.0,20.854538,100.0,10
1239,175.0,-25.999998,100.0,1
1240,175.0,-25.555283,100.0,1
1241,2120.0,21.410412,92.3076923076923,13
1242,2295.0,21.08476,92.85714285714286,14
1243,5640.0,18.014418,94.11764705882352,34
1244,1575.0,22.460749,100.0,9
1245,6790.0,23.272255,84.44444444444444,45
1246,700.0,13.34851,100.0,4
1247,3815.0,16.904394,75.0,28
1248,20.0,-25.999998,0.0,1
1249,1245.0,13.421723,87.5,8
1250,2665.0,16.410166,88.23529411764706,17
1251,175.0,-16.147625,100.0,1
1252,2275.0,22.474575,100.0,13
1253,1400.0,12.151997,100.0,8
1254,1400.0,19.02724,100.0,8
1255,2200.0,17.188456,70.58823529411765,17
1256,2100.0,25.99392,100.0,12
1257,2490.0,18.889534,87.5,16
1258,1400.0,19.416927,100.0,8
1259,525.0,9.573163,100.0,3
1260,1750.0,21.70215,100.0,10
1261,2975.0,21.176422,100.0,17
1262,370.0,1.5710583,66.66666666666666,3
1263,895.0,18.106995,83.33333333333334,6
1264,1925.0,19.580832,100.0,11
1265,1615.0,16.424734,81.81818181818183,11
1266,2450.0,23.768904,100.0,14
1267,3345.0,23.940517,95.0,20
1268,2160.0,18.937511,80.0,15
1269,2470.0,16.157713,93.33333333333333,15
1270,1420.0,9.898105,88.88888888888889,9
1271,8225.0,24.251873,100.0,47
1272,700.0,9.067579,100.0,4
1273,350.0,-18.51775,100.0,2
1274,545.0,10.336815,75.0,4
1275,175.0,-25.999998,100.0,1
1276,2800.0,23.082876,100.0,16
1277,1750.0,22.391508,100.0,10
1278,525.0,11.333333,100.0,3
1279,60.0,-0.11638069,0.0,3
1280,175.0,-25.999998,100.0,1
1281,1750.0,16.027681,100.0,10
1282,175.0,-25.999998,100.0,1
1283,525.0,7.6070805,100.0,3
1284,1050.0,20.666666,100.0,6
1285,1790.0,24.427393,83.33333333333334,12
1286,3675.0,25.374813,100.0,21
1287,5075.0,24.923927,100.0,29
1288,2275.0,23.75468,100.0,13
1289,1575.0,20.508595,100.0,9
1290,350.0,11.172143,100.0,2
1291,525.0,11.333333,100.0,3
1292,2975.0,24.735806,100.0,17
1293,350.0,2.000001,100.0,2
1294,2120.0,16.910118,92.3076923076923,13
1295,565.0,11.0798025,60.0,5
1296,1225.0,23.250273,100.0,7
1297,700.0,11.383278,100.0,4
1298,895.0,18.107437,83.33333333333334,6
1299,2275.0,23.646202,100.0,13
1300,370.0,13.808347,66.66666666666666,3
1301,350.0,2.000001,100.0,2
1302,1225.0,15.705933,100.0,7
1303,1750.0,19.95884,100.0,10
1304,1945.0,18.788298,91.66666666666666,12
1305,20.0,-25.999998,0.0,1
1306,1090.0,15.945373,75.0,8
1307,2625.0,22.00238,100.0,15
1308,1400.0,15.424274,100.0,8
1309,1400.0,12.5815735,100.0,8
1310,5075.0,21.296114,100.0,29
1311,1050.0,17.731047,100.0,6
1312,2995.0,15.022422,94.44444444444444,18
1313,895.0,11.644843,83.33333333333334,6
1314,1245.0,16.007174,87.5,8
1315,525.0,16.53788,100.0,3
1316,175.0,-13.114064,100.0,1
1317,875.0,22.213018,100.0,5
1318,895.0,6.083061,83.33333333333334,6
1319,875.0,11.066195,100.0,5
1320,1400.0,22.672945,100.0,8
1321,2800.0,23.623001,100.0,16
1322,700.0,14.947508,100.0,4
1323,2470.0,24.026073,93.33333333333333,15
1324,1400.0,22.35292,100.0,8
1325,1225.0,13.947922,100.0,7
1326,350.0,2.000001,100.0,2
1327,2975.0,21.021193,100.0,17
1328,2450.0,21.880651,100.0,14
1329,525.0,11.333333,100.0,3
1330,5425.0,21.447065,100.0,31
1331,1925.0,15.96449,100.0,11
1332,1770.0,20.019884,90.9090909090909,11
1333,545.0,16.0,75.0,4
1334,720.0,12.381986,80.0,5
1335,8285.0,23.243372,94.0,50
1336,720.0,18.8,80.0,5
1337,8130.0,25.24031,92.0,50
1338,5350.0,22.000376,85.71428571428571,35
1339,2100.0,22.07374,100.0,12
1340,1225.0,16.188646,100.0,7
1341,3675.0,14.946783,100.0,21
1342,1285.0,19.180283,70.0,10
1343,2275.0,14.387834,100.0,13
1344,1225.0,12.0517025,100.0,7
1345,1285.0,21.445078,70.0,10
1346,1400.0,15.311512,100.0,8
1347,4025.0,19.105953,100.0,23
1348,4920.0,23.536095,96.55172413793103,29
1349,1460.0,21.446915,72.72727272727273,11
1350,1595.0,16.474224,90.0,10
1351,175.0,-25.999998,100.0,1
1352,700.0,16.0,100.0,4
1353,1770.0,18.645086,90.9090909090909,11
1354,935.0,6.428444,62.5,8
1355,2450.0,21.812061,100.0,14
1356,2140.0,22.391094,85.71428571428571,14
1357,4940.0,19.024952,93.33333333333333,30
1358,6110.0,20.195494,80.95238095238095,42
1359,2120.0,13.232972,92.3076923076923,13
1360,1575.0,23.530302,100.0,9
1361,525.0,11.333333,100.0,3
1362,350.0,10.444126,100.0,2
1363,3150.0,22.07298,100.0,18
1364,6365.0,20.004135,74.46808510638297,47
1365,2140.0,22.32765,85.71428571428571,14
1366,4865.0,18.743116,79.41176470588235,34
1367,1945.0,19.651588,91.66666666666666,12
1368,5175.0,21.987198,85.29411764705883,34
1369,3150.0,25.466743,100.0,18
1370,350.0,4.190744,100.0,2
1371,1575.0,20.36112,100.0,9
1372,1245.0,21.567951,87.5,8
1373,7350.0,18.636124,100.0,42
1374,1750.0,22.690065,100.0,10
1375,1265.0,18.775227,77.77777777777779,9
1376,545.0,11.911443,75.0,4
1377,2450.0,24.049194,100.0,14
1378,4725.0,22.798294,100.0,27
1379,4650.0,20.086851,83.87096774193549,31
1380,525.0,13.3075,100.0,3
1381,1050.0,2.5652788,100.0,6
1382,4200.0,19.698048,100.0,24
1383,1985.0,20.386148,78.57142857142857,14
1384,1070.0,24.511034,85.71428571428571,7
1385,3910.0,19.495703,88.0,25
1386,525.0,10.915067,100.0,3
1387,1480.0,18.768627,66.66666666666666,12
1388,1420.0,15.67611,88.88888888888889,9
1389,700.0,5.280003,100.0,4
1390,2100.0,21.462496,100.0,12
1391,1400.0,12.111662,100.0,8
1392,3580.0,14.457564,83.33333333333334,24
1393,1635.0,20.41941,75.0,12
1394,1790.0,21.38365,83.33333333333334,12
1395,195.0,2.000001,50.0,2
1396,2820.0,21.909096,94.11764705882352,17
1397,2625.0,16.803776,100.0,15
1398,2975.0,19.471632,100.0,17
1399,875.0,18.8,100.0,5
1400,935.0,24.438248,62.5,8
1401,1830.0,14.392079,71.42857142857143,14
1402,1225.0,20.147507,100.0,7
1403,4550.0,23.843903,100.0,26
1404,3250.0,22.901747,78.26086956521739,23
1405,2645.0,20.677994,93.75,16
1406,4750.0,21.300274,72.22222222222221,36
